event_date,user_id,event_name,source,destination_city,craft_interest,booking_id,participants,price_per_person
2026-07-01,u1159,page_view,Referral,Bangalore,Blue Pottery,,,
2026-07-01,u1160,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-01,u1160,experience_card_viewed,Instagram,Khurja,Blue Pottery,,,
2026-07-01,u1161,page_view,Direct,Varanasi,Warli Painting,,,
2026-07-01,u1161,experience_card_viewed,Direct,Varanasi,Warli Painting,,,
2026-07-01,u1161,booking_started,Direct,Varanasi,Warli Painting,,,
2026-07-01,u1162,page_view,Referral,Udaipur,Block Printing,,,
2026-07-01,u1162,experience_card_viewed,Referral,Udaipur,Block Printing,,,
2026-07-01,u1163,page_view,Referral,Udaipur,Block Printing,,,
2026-07-01,u1163,experience_card_viewed,Referral,Udaipur,Block Printing,,,
2026-07-01,u1164,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-01,u1164,experience_card_viewed,Google Search,Udaipur,Blue Pottery,,,
2026-07-01,u1165,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-01,u1165,booking_started,Direct,Udaipur,Warli Painting,,,
2026-07-01,u1165,payment_success,Direct,Udaipur,Warli Painting,CRB5031,2,3500
2026-07-01,u1165,booking_completed,Direct,Udaipur,Warli Painting,CRB5031,2,3500
2026-07-01,u1165,review_submitted,Direct,Udaipur,Warli Painting,CRB5031,2,3500
2026-07-01,u1166,page_view,Travel Blog,Udaipur,Pottery,,,
2026-07-01,u1166,booking_started,Travel Blog,Udaipur,Pottery,,,
2026-07-01,u1166,payment_success,Travel Blog,Udaipur,Pottery,CRB5032,6,1500
2026-07-01,u1166,booking_completed,Travel Blog,Udaipur,Pottery,CRB5032,6,1500
2026-07-01,u1166,review_submitted,Travel Blog,Udaipur,Pottery,CRB5032,6,1500
2026-07-01,u1167,page_view,Google Search,Bangalore,Block Printing,,,
2026-07-01,u1167,experience_card_viewed,Google Search,Bangalore,Block Printing,,,
2026-07-01,u1168,page_view,Google Search,Bangalore,Pottery,,,
2026-07-01,u1168,experience_card_viewed,Google Search,Bangalore,Pottery,,,
2026-07-01,u1169,page_view,Google Search,Bangalore,Pottery,,,
2026-07-01,u1169,booking_started,Google Search,Bangalore,Pottery,,,
2026-07-01,u1170,page_view,Direct,Jaipur,Weaving,,,
2026-07-01,u1170,booking_started,Direct,Jaipur,Weaving,,,
2026-07-01,u1170,payment_success,Direct,Jaipur,Weaving,CRB5033,4,3500
2026-07-01,u1170,booking_completed,Direct,Jaipur,Weaving,CRB5033,4,3500
2026-07-01,u1171,page_view,Direct,Varanasi,Block Printing,,,
2026-07-01,u1171,experience_card_viewed,Direct,Varanasi,Block Printing,,,
2026-07-01,u1171,booking_started,Direct,Varanasi,Block Printing,,,
2026-07-01,u1172,page_view,Direct,Jaipur,Block Printing,,,
2026-07-01,u1172,experience_card_viewed,Direct,Jaipur,Block Printing,,,
2026-07-01,u1173,page_view,Direct,Bangalore,Block Printing,,,
2026-07-01,u1173,experience_card_viewed,Direct,Bangalore,Block Printing,,,
2026-07-01,u1173,booking_started,Direct,Bangalore,Block Printing,,,
2026-07-01,u1173,payment_success,Direct,Bangalore,Block Printing,CRB5034,4,2200
2026-07-01,u1173,booking_completed,Direct,Bangalore,Block Printing,CRB5034,4,2200
2026-07-01,u1173,review_submitted,Direct,Bangalore,Block Printing,CRB5034,4,2200
2026-07-01,u1174,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-01,u1174,experience_card_viewed,Instagram,Udaipur,Blue Pottery,,,
2026-07-01,u1174,booking_started,Instagram,Udaipur,Blue Pottery,,,
2026-07-01,u1174,payment_success,Instagram,Udaipur,Blue Pottery,CRB5035,2,1800
2026-07-01,u1174,booking_completed,Instagram,Udaipur,Blue Pottery,CRB5035,2,1800
2026-07-01,u1175,page_view,Direct,Varanasi,Blue Pottery,,,
2026-07-01,u1175,experience_card_viewed,Direct,Varanasi,Blue Pottery,,,
2026-07-01,u1176,page_view,Instagram,Bangalore,Pottery,,,
2026-07-01,u1176,experience_card_viewed,Instagram,Bangalore,Pottery,,,
2026-07-01,u1177,page_view,Travel Blog,Varanasi,Blue Pottery,,,
2026-07-01,u1177,experience_card_viewed,Travel Blog,Varanasi,Blue Pottery,,,
2026-07-01,u1178,page_view,Referral,Udaipur,Weaving,,,
2026-07-01,u1179,page_view,Google Search,Udaipur,Block Printing,,,
2026-07-01,u1179,experience_card_viewed,Google Search,Udaipur,Block Printing,,,
2026-07-01,u1179,booking_started,Google Search,Udaipur,Block Printing,,,
2026-07-01,u1179,payment_success,Google Search,Udaipur,Block Printing,CRB5036,6,3500
2026-07-01,u1179,booking_completed,Google Search,Udaipur,Block Printing,CRB5036,6,3500
2026-07-01,u1179,review_submitted,Google Search,Udaipur,Block Printing,CRB5036,6,3500
2026-07-01,u1180,page_view,Instagram,Udaipur,Weaving,,,
2026-07-01,u1181,page_view,Travel Blog,Jaipur,Weaving,,,
2026-07-01,u1182,page_view,Direct,Bangalore,Pottery,,,
2026-07-01,u1182,experience_card_viewed,Direct,Bangalore,Pottery,,,
2026-07-01,u1183,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-01,u1183,experience_card_viewed,Instagram,Varanasi,Warli Painting,,,
2026-07-01,u1184,page_view,Direct,Khurja,Blue Pottery,,,
2026-07-01,u1185,page_view,Direct,Bangalore,Warli Painting,,,
2026-07-01,u1185,experience_card_viewed,Direct,Bangalore,Warli Painting,,,
2026-07-01,u1186,page_view,Referral,Jaipur,Pottery,,,
2026-07-01,u1186,experience_card_viewed,Referral,Jaipur,Pottery,,,
2026-07-01,u1187,page_view,Referral,Varanasi,Block Printing,,,
2026-07-01,u1187,experience_card_viewed,Referral,Varanasi,Block Printing,,,
2026-07-01,u1187,booking_started,Referral,Varanasi,Block Printing,,,
2026-07-01,u1187,payment_success,Referral,Varanasi,Block Printing,CRB5037,2,1800
2026-07-01,u1187,booking_completed,Referral,Varanasi,Block Printing,CRB5037,2,1800
2026-07-01,u1188,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-01,u1188,experience_card_viewed,Travel Blog,Udaipur,Weaving,,,
2026-07-01,u1189,page_view,Referral,Bangalore,Warli Painting,,,
2026-07-01,u1189,experience_card_viewed,Referral,Bangalore,Warli Painting,,,
2026-07-01,u1189,booking_started,Referral,Bangalore,Warli Painting,,,
2026-07-01,u1189,payment_success,Referral,Bangalore,Warli Painting,CRB5038,1,3000
2026-07-01,u1189,booking_completed,Referral,Bangalore,Warli Painting,CRB5038,1,3000
2026-07-01,u1189,review_submitted,Referral,Bangalore,Warli Painting,CRB5038,1,3000
2026-07-01,u1190,page_view,Referral,Khurja,Warli Painting,,,
2026-07-01,u1190,experience_card_viewed,Referral,Khurja,Warli Painting,,,
2026-07-01,u1191,page_view,Referral,Bangalore,Blue Pottery,,,
2026-07-01,u1192,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1192,experience_card_viewed,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1192,booking_started,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1193,page_view,Google Search,Varanasi,Weaving,,,
2026-07-01,u1193,experience_card_viewed,Google Search,Varanasi,Weaving,,,
2026-07-01,u1193,booking_started,Google Search,Varanasi,Weaving,,,
2026-07-01,u1194,page_view,Google Search,Khurja,Blue Pottery,,,
2026-07-01,u1194,booking_started,Google Search,Khurja,Blue Pottery,,,
2026-07-01,u1194,payment_success,Google Search,Khurja,Blue Pottery,CRB5039,6,1500
2026-07-01,u1194,booking_completed,Google Search,Khurja,Blue Pottery,CRB5039,6,1500
2026-07-01,u1195,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-01,u1195,experience_card_viewed,Direct,Udaipur,Warli Painting,,,
2026-07-01,u1196,page_view,Referral,Jaipur,Blue Pottery,,,
2026-07-01,u1196,experience_card_viewed,Referral,Jaipur,Blue Pottery,,,
2026-07-01,u1197,page_view,Direct,Udaipur,Weaving,,,
2026-07-01,u1197,experience_card_viewed,Direct,Udaipur,Weaving,,,
2026-07-01,u1198,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1198,experience_card_viewed,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1198,booking_started,Google Search,Udaipur,Warli Painting,,,
2026-07-01,u1199,page_view,Referral,Khurja,Weaving,,,
2026-07-01,u1199,booking_started,Referral,Khurja,Weaving,,,
2026-07-01,u1199,payment_success,Referral,Khurja,Weaving,CRB5040,3,3500
2026-07-01,u1199,booking_completed,Referral,Khurja,Weaving,CRB5040,3,3500
2026-07-01,u1200,page_view,Google Search,Varanasi,Pottery,,,
2026-07-01,u1200,experience_card_viewed,Google Search,Varanasi,Pottery,,,
2026-07-01,u1200,booking_started,Google Search,Varanasi,Pottery,,,
2026-07-01,u1201,page_view,Instagram,Khurja,Blue Pottery,,,
2026-07-01,u1201,experience_card_viewed,Instagram,Khurja,Blue Pottery,,,
2026-07-01,u1202,page_view,Direct,Udaipur,Warli Painting,,,
2026-07-01,u1203,page_view,Referral,Varanasi,Pottery,,,
2026-07-01,u1203,experience_card_viewed,Referral,Varanasi,Pottery,,,
2026-07-01,u1204,page_view,Referral,Varanasi,Warli Painting,,,
2026-07-01,u1204,experience_card_viewed,Referral,Varanasi,Warli Painting,,,
2026-07-01,u1205,page_view,Referral,Udaipur,Blue Pottery,,,
2026-07-01,u1205,experience_card_viewed,Referral,Udaipur,Blue Pottery,,,
2026-07-01,u1206,page_view,Referral,Jaipur,Block Printing,,,
2026-07-01,u1207,page_view,Travel Blog,Bangalore,Warli Painting,,,
2026-07-02,u1208,page_view,Travel Blog,Bangalore,Pottery,,,
2026-07-02,u1208,experience_card_viewed,Travel Blog,Bangalore,Pottery,,,
2026-07-02,u1209,page_view,Google Search,Jaipur,Blue Pottery,,,
2026-07-02,u1209,experience_card_viewed,Google Search,Jaipur,Blue Pottery,,,
2026-07-02,u1210,page_view,Referral,Jaipur,Warli Painting,,,
2026-07-02,u1210,booking_started,Referral,Jaipur,Warli Painting,,,
2026-07-02,u1210,payment_success,Referral,Jaipur,Warli Painting,CRB5041,12,2500
2026-07-02,u1210,booking_completed,Referral,Jaipur,Warli Painting,CRB5041,12,2500
2026-07-02,u1210,review_submitted,Referral,Jaipur,Warli Painting,CRB5041,12,2500
2026-07-02,u1211,page_view,Referral,Bangalore,Block Printing,,,
2026-07-02,u1212,page_view,Instagram,Varanasi,Block Printing,,,
2026-07-02,u1213,page_view,Referral,Bangalore,Pottery,,,
2026-07-02,u1213,experience_card_viewed,Referral,Bangalore,Pottery,,,
2026-07-02,u1214,page_view,Google Search,Varanasi,Weaving,,,
2026-07-02,u1215,page_view,Travel Blog,Khurja,Warli Painting,,,
2026-07-02,u1215,booking_started,Travel Blog,Khurja,Warli Painting,,,
2026-07-02,u1215,payment_success,Travel Blog,Khurja,Warli Painting,CRB5042,6,3500
2026-07-02,u1215,booking_completed,Travel Blog,Khurja,Warli Painting,CRB5042,6,3500
2026-07-02,u1216,page_view,Travel Blog,Bangalore,Weaving,,,
2026-07-02,u1216,experience_card_viewed,Travel Blog,Bangalore,Weaving,,,
2026-07-02,u1217,page_view,Google Search,Varanasi,Blue Pottery,,,
2026-07-02,u1217,experience_card_viewed,Google Search,Varanasi,Blue Pottery,,,
2026-07-02,u1218,page_view,Google Search,Jaipur,Weaving,,,
2026-07-02,u1218,booking_started,Google Search,Jaipur,Weaving,,,
2026-07-02,u1219,page_view,Direct,Jaipur,Weaving,,,
2026-07-02,u1220,page_view,Direct,Udaipur,Pottery,,,
2026-07-02,u1220,experience_card_viewed,Direct,Udaipur,Pottery,,,
2026-07-02,u1221,page_view,Direct,Khurja,Blue Pottery,,,
2026-07-02,u1221,experience_card_viewed,Direct,Khurja,Blue Pottery,,,
2026-07-02,u1222,page_view,Google Search,Udaipur,Warli Painting,,,
2026-07-02,u1222,experience_card_viewed,Google Search,Udaipur,Warli Painting,,,
2026-07-02,u1223,page_view,Travel Blog,Khurja,Warli Painting,,,
2026-07-02,u1223,experience_card_viewed,Travel Blog,Khurja,Warli Painting,,,
2026-07-02,u1224,page_view,Travel Blog,Khurja,Weaving,,,
2026-07-02,u1225,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-02,u1226,page_view,Travel Blog,Khurja,Pottery,,,
2026-07-02,u1226,booking_started,Travel Blog,Khurja,Pottery,,,
2026-07-02,u1226,payment_success,Travel Blog,Khurja,Pottery,CRB5043,12,3500
2026-07-02,u1226,booking_completed,Travel Blog,Khurja,Pottery,CRB5043,12,3500
2026-07-02,u1227,page_view,Instagram,Khurja,Weaving,,,
2026-07-02,u1227,experience_card_viewed,Instagram,Khurja,Weaving,,,
2026-07-02,u1228,page_view,Travel Blog,Jaipur,Pottery,,,
2026-07-02,u1229,page_view,Instagram,Udaipur,Block Printing,,,
2026-07-02,u1229,experience_card_viewed,Instagram,Udaipur,Block Printing,,,
2026-07-02,u1230,page_view,Travel Blog,Jaipur,Weaving,,,
2026-07-02,u1230,experience_card_viewed,Travel Blog,Jaipur,Weaving,,,
2026-07-02,u1231,page_view,Instagram,Varanasi,Pottery,,,
2026-07-02,u1231,experience_card_viewed,Instagram,Varanasi,Pottery,,,
2026-07-02,u1232,page_view,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1232,experience_card_viewed,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1232,booking_started,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1232,payment_success,Travel Blog,Khurja,Blue Pottery,CRB5044,4,1800
2026-07-02,u1232,booking_completed,Travel Blog,Khurja,Blue Pottery,CRB5044,4,1800
2026-07-02,u1233,page_view,Referral,Khurja,Weaving,,,
2026-07-02,u1233,experience_card_viewed,Referral,Khurja,Weaving,,,
2026-07-02,u1233,booking_started,Referral,Khurja,Weaving,,,
2026-07-02,u1233,payment_success,Referral,Khurja,Weaving,CRB5045,12,1500
2026-07-02,u1233,booking_completed,Referral,Khurja,Weaving,CRB5045,12,1500
2026-07-02,u1234,page_view,Google Search,Varanasi,Blue Pottery,,,
2026-07-02,u1234,experience_card_viewed,Google Search,Varanasi,Blue Pottery,,,
2026-07-02,u1235,page_view,Direct,Udaipur,Pottery,,,
2026-07-02,u1235,booking_started,Direct,Udaipur,Pottery,,,
2026-07-02,u1236,page_view,Instagram,Bangalore,Warli Painting,,,
2026-07-02,u1236,experience_card_viewed,Instagram,Bangalore,Warli Painting,,,
2026-07-02,u1237,page_view,Direct,Jaipur,Blue Pottery,,,
2026-07-02,u1237,booking_started,Direct,Jaipur,Blue Pottery,,,
2026-07-02,u1237,payment_success,Direct,Jaipur,Blue Pottery,CRB5046,6,2000
2026-07-02,u1237,booking_completed,Direct,Jaipur,Blue Pottery,CRB5046,6,2000
2026-07-02,u1237,review_submitted,Direct,Jaipur,Blue Pottery,CRB5046,6,2000
2026-07-02,u1238,page_view,Referral,Khurja,Block Printing,,,
2026-07-02,u1238,experience_card_viewed,Referral,Khurja,Block Printing,,,
2026-07-02,u1239,page_view,Google Search,Udaipur,Blue Pottery,,,
2026-07-02,u1240,page_view,Instagram,Udaipur,Block Printing,,,
2026-07-02,u1240,experience_card_viewed,Instagram,Udaipur,Block Printing,,,
2026-07-02,u1240,booking_started,Instagram,Udaipur,Block Printing,,,
2026-07-02,u1240,payment_success,Instagram,Udaipur,Block Printing,CRB5047,1,2000
2026-07-02,u1241,page_view,Travel Blog,Varanasi,Block Printing,,,
2026-07-02,u1241,booking_started,Travel Blog,Varanasi,Block Printing,,,
2026-07-02,u1241,payment_success,Travel Blog,Varanasi,Block Printing,CRB5048,1,3500
2026-07-02,u1241,booking_completed,Travel Blog,Varanasi,Block Printing,CRB5048,1,3500
2026-07-02,u1241,review_submitted,Travel Blog,Varanasi,Block Printing,CRB5048,1,3500
2026-07-02,u1242,page_view,Travel Blog,Udaipur,Weaving,,,
2026-07-02,u1243,page_view,Travel Blog,Varanasi,Warli Painting,,,
2026-07-02,u1243,experience_card_viewed,Travel Blog,Varanasi,Warli Painting,,,
2026-07-02,u1243,booking_started,Travel Blog,Varanasi,Warli Painting,,,
2026-07-02,u1243,payment_success,Travel Blog,Varanasi,Warli Painting,CRB5049,10,2500
2026-07-02,u1244,page_view,Instagram,Jaipur,Weaving,,,
2026-07-02,u1245,page_view,Direct,Udaipur,Pottery,,,
2026-07-02,u1246,page_view,Instagram,Varanasi,Warli Painting,,,
2026-07-02,u1246,booking_started,Instagram,Varanasi,Warli Painting,,,
2026-07-02,u1247,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-02,u1247,experience_card_viewed,Instagram,Jaipur,Blue Pottery,,,
2026-07-02,u1248,page_view,Google Search,Jaipur,Pottery,,,
2026-07-02,u1249,page_view,Travel Blog,Jaipur,Pottery,,,
2026-07-02,u1249,experience_card_viewed,Travel Blog,Jaipur,Pottery,,,
2026-07-02,u1250,page_view,Referral,Varanasi,Blue Pottery,,,
2026-07-02,u1250,booking_started,Referral,Varanasi,Blue Pottery,,,
2026-07-02,u1250,payment_success,Referral,Varanasi,Blue Pottery,CRB5050,12,2000
2026-07-02,u1250,booking_completed,Referral,Varanasi,Blue Pottery,CRB5050,12,2000
2026-07-02,u1251,page_view,Referral,Varanasi,Pottery,,,
2026-07-02,u1251,booking_started,Referral,Varanasi,Pottery,,,
2026-07-02,u1251,payment_success,Referral,Varanasi,Pottery,CRB5051,10,2500
2026-07-02,u1251,booking_completed,Referral,Varanasi,Pottery,CRB5051,10,2500
2026-07-02,u1252,page_view,Travel Blog,Khurja,Block Printing,,,
2026-07-02,u1252,experience_card_viewed,Travel Blog,Khurja,Block Printing,,,
2026-07-02,u1252,booking_started,Travel Blog,Khurja,Block Printing,,,
2026-07-02,u1252,payment_success,Travel Blog,Khurja,Block Printing,CRB5052,12,1500
2026-07-02,u1252,booking_completed,Travel Blog,Khurja,Block Printing,CRB5052,12,1500
2026-07-02,u1253,page_view,Direct,Varanasi,Weaving,,,
2026-07-02,u1254,page_view,Google Search,Varanasi,Warli Painting,,,
2026-07-02,u1254,experience_card_viewed,Google Search,Varanasi,Warli Painting,,,
2026-07-02,u1255,page_view,Google Search,Khurja,Blue Pottery,,,
2026-07-02,u1255,experience_card_viewed,Google Search,Khurja,Blue Pottery,,,
2026-07-02,u1256,page_view,Referral,Udaipur,Warli Painting,,,
2026-07-02,u1256,experience_card_viewed,Referral,Udaipur,Warli Painting,,,
2026-07-02,u1257,page_view,Instagram,Varanasi,Blue Pottery,,,
2026-07-02,u1258,page_view,Direct,Udaipur,Blue Pottery,,,
2026-07-02,u1258,booking_started,Direct,Udaipur,Blue Pottery,,,
2026-07-02,u1259,page_view,Instagram,Udaipur,Blue Pottery,,,
2026-07-02,u1260,page_view,Direct,Bangalore,Pottery,,,
2026-07-02,u1260,booking_started,Direct,Bangalore,Pottery,,,
2026-07-02,u1260,payment_success,Direct,Bangalore,Pottery,CRB5053,1,3500
2026-07-02,u1260,booking_completed,Direct,Bangalore,Pottery,CRB5053,1,3500
2026-07-02,u1260,review_submitted,Direct,Bangalore,Pottery,CRB5053,1,3500
2026-07-02,u1261,page_view,Direct,Varanasi,Block Printing,,,
2026-07-02,u1261,experience_card_viewed,Direct,Varanasi,Block Printing,,,
2026-07-02,u1262,page_view,Direct,Varanasi,Pottery,,,
2026-07-02,u1263,page_view,Instagram,Bangalore,Pottery,,,
2026-07-02,u1264,page_view,Google Search,Bangalore,Warli Painting,,,
2026-07-02,u1264,experience_card_viewed,Google Search,Bangalore,Warli Painting,,,
2026-07-02,u1265,page_view,Instagram,Jaipur,Block Printing,,,
2026-07-02,u1265,experience_card_viewed,Instagram,Jaipur,Block Printing,,,
2026-07-02,u1266,page_view,Direct,Varanasi,Pottery,,,
2026-07-02,u1267,page_view,Instagram,Udaipur,Warli Painting,,,
2026-07-02,u1267,experience_card_viewed,Instagram,Udaipur,Warli Painting,,,
2026-07-02,u1268,page_view,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1268,experience_card_viewed,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1268,booking_started,Travel Blog,Khurja,Blue Pottery,,,
2026-07-02,u1268,payment_success,Travel Blog,Khurja,Blue Pottery,CRB5054,12,2200
2026-07-02,u1268,booking_completed,Travel Blog,Khurja,Blue Pottery,CRB5054,12,2200
2026-07-02,u1268,review_submitted,Travel Blog,Khurja,Blue Pottery,CRB5054,12,2200
2026-07-02,u1269,page_view,Referral,Udaipur,Pottery,,,
2026-07-02,u1270,page_view,Instagram,Varanasi,Pottery,,,
2026-07-02,u1270,experience_card_viewed,Instagram,Varanasi,Pottery,,,
2026-07-02,u1270,booking_started,Instagram,Varanasi,Pottery,,,
2026-07-02,u1270,payment_success,Instagram,Varanasi,Pottery,CRB5055,2,1500
2026-07-02,u1270,booking_completed,Instagram,Varanasi,Pottery,CRB5055,2,1500
2026-07-02,u1270,review_submitted,Instagram,Varanasi,Pottery,CRB5055,2,1500
2026-07-02,u1271,page_view,Direct,Varanasi,Pottery,,,
2026-07-02,u1272,page_view,Direct,Udaipur,Blue Pottery,,,
2026-07-02,u1273,page_view,Instagram,Udaipur,Warli Painting,,,
2026-07-02,u1273,experience_card_viewed,Instagram,Udaipur,Warli Painting,,,
2026-07-02,u1273,booking_started,Instagram,Udaipur,Warli Painting,,,
2026-07-02,u1273,payment_success,Instagram,Udaipur,Warli Painting,CRB5056,1,1500
2026-07-02,u1273,booking_completed,Instagram,Udaipur,Warli Painting,CRB5056,1,1500
2026-07-02,u1274,page_view,Instagram,Jaipur,Blue Pottery,,,
2026-07-02,u1274,experience_card_viewed,Instagram,Jaipur,Blue Pottery,,,
2026-07-02,u1274,booking_started,Instagram,Jaipur,Blue Pottery,,,
2026-07-02,u1274,payment_success,Instagram,Jaipur,Blue Pottery,CRB5057,10,2000
2026-07-02,u1274,booking_completed,Instagram,Jaipur,Blue Pottery,CRB5057,10,2000
